Clave,Entidad y municipio,Entidad,% Mecánica,% Temporal,% Herbicidas químicos,% Insecticidas químicos,% labor agricola,% bosque
08_041,  MAGUARICHI,CHIHUAHUA,0.8,96.42102666,0,0,19.24161703,41.77272841
08_042,  MANUEL BENAVIDES,CHIHUAHUA,29.375,96.7973774,0.136669528,0,3.050092132,0
08_043,  MATACHÍ,CHIHUAHUA,75.84097859,94.23200611,3.575551512,2.485171157,10.59988568,8.658992575
08_044,  MATAMOROS,CHIHUAHUA,79.96422182,87.51164646,1.701219951,0.348861612,11.74261299,0
08_045,  MEOQUI,CHIHUAHUA,43.275154,50.33039037,10.02240924,18.30162074,54.75545353,0.023045559
08_046,  MORELOS,CHIHUAHUA,0,99.81752793,0.090276845,0.045138423,14.07693433,7.055188507
08_047,  MORIS,CHIHUAHUA,6.195965418,96.28634699,1.001619876,0,23.77189718,29.73591673
08_048,  NAMIQUIPA,CHIHUAHUA,93.31848552,82.65221829,25.58593905,11.23348381,24.38560261,0.668894355
08_049,  NONOAVA,CHIHUAHUA,16.80216802,94.96787827,1.282959782,0,5.096846453,4.04494441
08_050,  NUEVO CASAS GRANDES,CHIHUAHUA,72.92069632,17.3567372,7.399146372,11.43601365,8.741614072,0.069907179
08_051,  OCAMPO,CHIHUAHUA,6.408544726,99.98618788,0.601517675,0.013812117,16.08200354,10.5559861
08_052,  OJINAGA,CHIHUAHUA,57.67690254,41.49386258,2.93487763,6.113552367,9.254458159,1.526864549
08_053,  PRAXEDIS G. GUERRERO,CHIHUAHUA,95.84775087,1.627930524,25.37572264,40.99029092,49.81127578,0.082668028
08_054,  RIVA PALACIO,CHIHUAHUA,90.63047285,96.7872335,29.51181923,6.968385038,26.57028984,2.55968268
08_055,  ROSALES,CHIHUAHUA,88.63309353,9.192033642,12.9839804,18.20600209,19.61008223,0.002624142
08_056,  ROSARIO,CHIHUAHUA,54.23197492,97.16084343,6.267221718,0.016956769,21.12272312,0
08_057,  SAN FRANCISCO DE BORJA,CHIHUAHUA,74.7706422,97.48115604,0.496464612,0.689229079,3.873833852,1.085686587
08_058,  SAN FRANCISCO DE CONCHOS,CHIHUAHUA,92.58160237,52.21049062,3.308291886,2.502767476,8.308438873,0.037795233
08_059,  SAN FRANCISCO DEL ORO,CHIHUAHUA,60.68376068,99.68108978,7.833275797,0,19.46458305,2.230283371
08_060,  SANTA BÁRBARA,CHIHUAHUA,78.57142857,95.01908472,7.42126733,0,39.8384107,0.421090315
08_061,  SATEVÓ,CHIHUAHUA,51.29151292,87.83702507,0.337081173,0.039498193,5.379414259,0.018699807
08_062,  SAUCILLO,CHIHUAHUA,86.35778636,41.36142055,8.849540632,13.2282559,14.3738305,0.005095573
08_063,  TEMÓSACHI,CHIHUAHUA,51.1682243,91.89650292,7.190866522,0.4082078,10.77590506,19.32872973
08_064,  EL TULE,CHIHUAHUA,38.62275449,83.8259914,2.039301158,0,25.15908486,0
08_065,  URIQUE,CHIHUAHUA,0.064226076,99.84384937,0.633819248,0.445361589,55.11242527,4.738224593
08_066,  URUACHI,CHIHUAHUA,0.101936799,99.98342203,0.021758592,0,18.36454774,19.69356225
08_067,  VALLE DE ZARAGOZA,CHIHUAHUA,84.45652174,94.40420155,1.302125229,1.251148668,25.73382383,0.012135724
09_004,  CUAJIMALPA DE MORELOS,DISTRITO FEDERAL,25,99.9562459,5.108291402,0,42.9640649,1.436474362
09_008,  LA MAGDALENA CONTRERAS,DISTRITO FEDERAL,14.67391304,99.19710877,4.694141563,0.23819791,57.5770472,1.662115355
09_009,  MILPA ALTA,DISTRITO FEDERAL,19.01489118,99.21210237,4.81730433,2.039125681,82.39100906,2.588502831
09_010,  ÁLVARO OBREGÓN,DISTRITO FEDERAL,21.34146341,85.70209134,8.877507469,0.946080524,88.43734273,3.850025164
09_011,  TLÁHUAC,DISTRITO FEDERAL,69.32176656,73.86425177,1.58238754,3.551394291,77.18917525,0.161646437
09_012,  TLALPAN,DISTRITO FEDERAL,37.46505126,99.9799369,24.64354867,7.046313594,59.66441,2.21954904
09_013,  XOCHIMILCO,DISTRITO FEDERAL,40.625,92.72091307,6.486592507,0.308685216,70.38270845,0.024628147
10_001,  CANATLÁN,DURANGO,71.75342466,80.56993518,21.03255658,16.57384181,33.21489992,4.047515521
10_002,  CANELAS,DURANGO,4.973357016,99.00296058,41.41453031,1.386473366,4.034928218,71.07670331
10_003,  CONETO DE COMONFORT,DURANGO,48.56687898,93.89411784,16.01145928,5.99273763,25.46499316,0.008339488
10_004,  CUENCAMÉ,DURANGO,84.73309609,96.79442906,13.81891406,6.183931719,25.17520221,0.19577629
10_005,  DURANGO,DURANGO,64.98539136,58.05522337,36.61588473,21.24092301,23.62904821,22.91918082
10_006,  GENERAL SIMÓN BOLÍVAR,DURANGO,80.94038623,68.27015349,6.145164971,4.140559476,27.62446736,0.009814426
10_007,  GÓMEZ PALACIO,DURANGO,93.11520109,4.275124244,16.78864094,14.04442503,33.13130801,0.045448266
10_008,  GUADALUPE VICTORIA,DURANGO,96.65167416,95.13777456,10.03192115,4.094089603,57.28437995,0
10_009,  GUANACEVÍ,DURANGO,28.14814815,96.78690292,10.40102817,1.758485634,29.42144242,5.909146981
10_010,  HIDALGO,DURANGO,90.63291139,91.56441403,12.89205121,0.371992776,9.584009669,0.157060446
10_011,  INDÉ,DURANGO,79.04583723,98.11811763,6.430523105,1.490366964,28.57032872,0.146861265
10_012,  LERDO,DURANGO,87.52851711,36.60225235,17.87977751,22.50163289,22.19116014,0.022602928
10_013,  MAPIMÍ,DURANGO,77.33627667,47.61732852,7.394221118,10.09528639,15.73966296,0.164504787
10_014,  MEZQUITAL,DURANGO,6.593110872,77.7770637,21.82236227,9.458442239,17.39184918,0.560111951
10_015,  NAZAS,DURANGO,68.48958333,40.40432372,10.05676611,22.41324687,29.53753246,0
10_016,  NOMBRE DE DIOS,DURANGO,73.59580052,59.27938381,20.57508501,16.50581755,49.76867661,0
10_017,  OCAMPO,DURANGO,74.63823305,85.47244416,20.41645574,0.848741674,26.22477676,3.949568074
10_018,  EL ORO,DURANGO,43.7829691,95.84244512,7.257900644,3.728615525,18.49449169,2.630243515
10_019,  OTÁEZ,DURANGO,6.739811912,99.17802775,56.90658846,36.79036795,19.54164277,22.99158736
10_020,  PÁNUCO DE CORONADO,DURANGO,88.50241546,95.46271654,17.29912962,3.005081799,29.96034046,1.635094832
10_021,  PEÑÓN BLANCO,DURANGO,79.25608011,95.73025671,2.672059288,2.964948543,14.48894724,0.000717619
10_022,  POANAS,DURANGO,77.59237187,64.57733488,22.9556959,18.96141333,38.60315834,0.324104094
10_023,  PUEBLO NUEVO,DURANGO,11.25748503,99.82132731,8.491111554,1.509840194,53.98791399,21.57843722
10_024,  RODEO,DURANGO,43.40390879,59.77288167,2.73674255,0.9561615,42.67644109,0.029779327
10_025,  SAN BERNARDO,DURANGO,54.21686747,94.82957596,20.7766867,0.40237151,28.41441811,2.912748198
10_026,  SAN DIMAS,DURANGO,15.25215252,99.7390292,15.94301916,8.120053226,11.6764459,37.82741857
10_027,  SAN JUAN DE GUADALUPE,DURANGO,58.64892528,85.26020939,0.739180945,2.395103593,23.65758458,0.021326636
10_028,  SAN JUAN DEL RÍO,DURANGO,51.09140518,88.88063691,18.00077978,4.631060715,25.7532945,0
10_029,  SAN LUIS DEL CORDERO,DURANGO,54.85714286,99.3923168,6.006263144,7.053310738,33.81652405,0
10_030,  SAN PEDRO DEL GALLO,DURANGO,69.74169742,99.1861341,7.579856133,0.405090914,14.57387244,0
10_031,  SANTA CLARA,DURANGO,94.93562232,94.02065281,0.96422162,1.044909247,29.55715677,0.007937989
10_032,  SANTIAGO PAPASQUIARO,DURANGO,46.76013642,96.06741126,28.91468439,7.79361144,19.21918872,6.671345873
10_033,  SÚCHIL,DURANGO,54.70198675,91.00373595,7.615901421,3.972234482,10.44629971,5.881322745
10_034,  TAMAZULA,DURANGO,5.355150614,99.40727255,5.738597932,4.547645537,59.46369885,7.66105266
10_035,  TEPEHUANES,DURANGO,16.09798775,79.39330192,27.33338109,15.66927074,24.66823256,40.94683885
10_036,  TLAHUALILO,DURANGO,69.44444444,7.617263002,33.20390791,26.81512554,5.137358255,0.076181361
10_037,  TOPIA,DURANGO,1.670644391,94.86205425,16.16254978,17.48750119,16.05725158,40.21170979
10_038,  VICENTE GUERRERO,DURANGO,77.87878788,83.36269389,33.37818292,14.80175993,57.32014419,0.213249119
10_039,  NUEVO IDEAL,DURANGO,87.69182587,90.79834825,19.98012387,10.42788249,65.35070625,2.044059659
11_001,  ABASOLO,GUANAJUATO,72.24813433,42.66447062,73.38061063,58.68218664,68.02343614,0.087619461
11_002,  ACÁMBARO,GUANAJUATO,61.23822342,50.22304353,66.2985363,56.5179271,67.13289868,1.107213925
11_003,  SAN MIGUEL DE ALLENDE,GUANAJUATO,51.03607061,72.90093949,25.23028294,11.21538542,41.90767347,0.398990593
11_004,  APASEO EL ALTO,GUANAJUATO,45.25462963,83.08726224,45.7057198,16.47915536,67.41927366,0.232748036
11_005,  APASEO EL GRANDE,GUANAJUATO,56.87697161,68.24792229,28.49736227,14.02651516,76.4551965,1.228498996
11_006,  ATARJEA,GUANAJUATO,0.097847358,97.03751748,0.629849883,0.305808008,66.82609112,0.796194683
11_007,  CELAYA,GUANAJUATO,67.1743487,44.75684493,32.44214586,26.28883621,75.80968489,0.007932007
11_008,  MANUEL DOBLADO,GUANAJUATO,73.50720659,72.52866078,65.04974252,50.14927871,34.78384637,0.364892211
11_009,  COMONFORT,GUANAJUATO,31.74542683,84.09861032,17.54988476,8.918141858,57.68357183,0.655317158
11_010,  CORONEO,GUANAJUATO,17.68766178,78.85789796,56.72793223,7.072066168,38.83761574,0.083563275
11_011,  CORTAZAR,GUANAJUATO,57.46009715,45.34140522,54.01539629,45.47789769,57.47485829,0
11_012,  CUERÁMARO,GUANAJUATO,71.27071823,63.7795409,76.33794503,57.10087241,59.98357808,1.920731224
11_013,  DOCTOR MORA,GUANAJUATO,80.02357101,73.29777374,18.27591152,17.134822,44.39209312,3.516668778
11_014,  DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NAL.,GUANAJUATO,53.93199651,71.88469881,10.03681541,7.02878865,38.76212369,2.181534706
11_015,  GUANAJUATO,GUANAJUATO,10.52137154,95.70271335,13.40319078,2.605496348,18.55270688,12.63857852
11_016,  HUANÍMARO,GUANAJUATO,73.76320178,43.91877919,79.99710208,46.87123353,80.86880318,0.079034226
11_017,  IRAPUATO,GUANAJUATO,80.69370958,49.4563537,65.88206987,39.59298518,81.90023846,0.134403427
11_018,  JARAL DEL PROGRESO,GUANAJUATO,70.89552239,16.93650756,89.61928199,89.98504363,85.76571611,0.162494666
11_019,  JERÉCUARO,GUANAJUATO,19.91404011,91.81389622,51.88843919,22.90606548,49.37012579,0.774736716
11_020,  LEÓN,GUANAJUATO,65.09846827,72.05299058,40.86182139,19.88810868,46.97172974,3.972979586
11_021,  MOROLEÓN,GUANAJUATO,27.94759825,96.07599884,16.37992147,11.35756353,24.78506228,0.080860303
11_022,  OCAMPO,GUANAJUATO,84.72145615,97.70484484,31.53233121,17.32409277,40.03289891,4.1318937
11_023,  PÉNJAMO,GUANAJUATO,79.97294947,60.92338588,80.14498573,71.39822765,49.30567763,0.588351297
11_024,  PUEBLO NUEVO,GUANAJUATO,83.0548926,15.17110402,71.65967917,61.601032,84.83486069,0
11_025,  PURÍSIMA DEL RINCÓN,GUANAJUATO,85.14234875,51.64582983,54.84429066,43.29261066,61.42833176,0.055015121
11_026,  ROMITA,GUANAJUATO,52.48812203,79.14860189,65.59125106,36.97514724,85.06025598,0.020051206
11_027,  SALAMANCA,GUANAJUATO,74.96022275,38.755593,67.31750755,59.20176569,70.06831914,0.026706921
11_028,  SALVATIERRA,GUANAJUATO,64.1509434,41.11212129,62.23517992,62.29458329,71.9437205,0
11_029,  SAN DIEGO DE LA UNIÓN,GUANAJUATO,62.82853567,87.68357562,5.305025863,5.090917862,46.05787811,0.000144901
11_030,  SAN FELIPE,GUANAJUATO,55.17322649,81.81884435,13.15545449,9.689637725,46.95626856,3.227568479
11_031,  SAN FRANCISCO DEL RINCÓN,GUANAJUATO,79.02240326,72.13601905,48.65105795,32.61787596,65.28229073,0.096435508
11_032,  SAN JOSÉ ITURBIDE,GUANAJUATO,82.32913669,67.44126365,16.63594861,13.53293,44.15516661,1.786949774
11_033,  SAN LUIS DE LA PAZ,GUANAJUATO,70.29366306,80.33965636,6.317449285,7.65387744,24.69175252,2.82112635
11_034,  SANTA CATARINA,GUANAJUATO,0.888888889,90.83274103,0,0.265516368,16.95097661,1.082894597
11_035,  SANTA CRUZ DE JUVENTINO ROSAS,GUANAJUATO,52.21324717,78.04072827,62.3022313,37.30644394,74.19473172,1.016392663
11_036,  SANTIAGO MARAVATÍO,GUANAJUATO,71.03064067,26.41522106,50.89614676,47.10431379,57.73366775,0
11_038,  TARANDACUAO,GUANAJUATO,30.41958042,47.14506202,61.19421949,51.56882383,65.30371794,0
11_039,  TARIMORO,GUANAJUATO,57.74493706,55.26696676,59.69218374,48.93708492,54.4931796,1.63351881
11_040,  TIERRA BLANCA,GUANAJUATO,8.255563532,95.4521738,3.048533038,6.690629195,10.81961462,12.48834513
11_041,  URIANGATO,GUANAJUATO,27.68987342,79.81307729,35.96108211,17.97634259,41.74561554,0.071075788
11_042,  VALLE DE SANTIAGO,GUANAJUATO,59.20191339,46.6210144,72.063816,62.80201559,74.78943894,0.028358281
11_043,  VICTORIA,GUANAJUATO,8.815958816,94.69121851,4.478576344,2.087540769,10.05950648,3.061394544
11_044,  VILLAGRÁN,GUANAJUATO,92.67015707,32.9198424,70.06076744,66.44853318,74.90159938,0
11_045,  XICHÚ,GUANAJUATO,0.970377937,97.16256351,0.392588411,0.616086989,23.44501604,4.916167568
11_046,  YURIRIA,GUANAJUATO,35.20966272,63.541233,56.01824494,41.63913482,62.34367052,0.075311228
12_001,  ACAPULCO DE JUÁREZ,GUERRERO,6.129666012,95.80690415,3.218675048,2.435743839,71.06075193,2.176051357
12_002,  AHUACUOTZINGO,GUERRERO,0.304878049,99.03008184,3.739302984,4.491130454,46.57612888,0.451369187
12_003,  AJUCHITLÁN DEL PROGRESO,GUERRERO,47.63248035,80.81604841,28.69137081,27.80998479,32.28731532,1.164941228
12_004,  ALCOZAUCA DE GUERRERO,GUERRERO,1.23683005,96.74527952,3.828671185,2.294773508,49.54774836,0.508890655
12_005,  ALPOYECA,GUERRERO,42.26415094,46.64125451,32.27705581,23.26704468,44.28813509,0.214644588
12_006,  APAXTLA,GUERRERO,4.01384083,99.82589434,18.52438029,8.655349982,27.01337994,1.314524065
12_007,  ARCELIA,GUERRERO,29.75708502,89.86694365,29.2031276,21.12049493,24.65981061,0.986534985
12_008,  ATENANGO DEL RÍO,GUERRERO,9.334889148,98.54205262,14.10903756,10.09211157,24.43338146,0.026355711
12_009,  ATLAMAJALCINGO DEL MONTE,GUERRERO,0,99.86312772,7.224637011,6.095440673,41.69779824,0.109876129
12_010,  ATLIXTAC,GUERRERO,0.119189511,98.93934299,8.993019293,2.812564679,80.16768283,0.893625377
12_011,  ATOYAC DE ÁLVAREZ,GUERRERO,15.24855956,91.65150965,3.803328206,2.208394951,77.14947148,1.177440375
12_012,  AYUTLA DE LOS LIBRES,GUERRERO,0.541140558,96.14266582,1.023688078,0.144879312,81.7640678,2.070855863
12_013,  AZOYÚ,GUERRERO,2.620274914,97.64607985,1.506085917,0.057602042,60.79061771,1.982780775
12_014,  BENITO JUÁREZ,GUERRERO,75.70552147,75.68112362,0.834865218,2.773120399,58.22857228,0.588425025
12_015,  BUENAVISTA DE CUÉLLAR,GUERRERO,20.93287827,95.40406958,20.69702092,18.83768035,32.23221827,9.585197714
12_016,  COAHUAYUTLA DE JOSÉ MARÍA IZAZAGA,GUERRERO,4.370300752,98.25525447,0.675958356,0,30.43599539,4.634043108
12_017,  COCULA,GUERRERO,28.57142857,96.95347791,30.57404822,24.04172359,41.51420059,0.950755087
12_018,  COPALA,GUERRERO,15.44374563,92.63395457,3.055151804,1.672407824,46.50977178,0.628811596
12_019,  COPALILLO,GUERRERO,0.27567195,99.66391976,3.50226246,10.57364302,23.85663557,0.010831337
12_020,  COPANATOYAC,GUERRERO,0.063211125,95.59035953,10.20870309,3.111639127,67.32121131,0.795129388
12_021,  COYUCA DE BENÍTEZ,GUERRERO,11.18661788,94.64183578,1.915720499,1.168343836,76.72176933,1.016149721
12_022,  COYUCA DE CATALÁN,GUERRERO,52.31689088,98.3342883,23.77851482,22.4409247,39.46571206,2.359920663
12_023,  CUAJINICUILAPA,GUERRERO,24.89728841,86.27625706,7.41639958,3.087950911,54.62195297,0.816359087
12_024,  CUALÁC,GUERRERO,2.427745665,97.15817827,17.28851374,17.1289481,75.0466846,1.415835839
12_025,  CUAUTEPEC,GUERRERO,1.016949153,98.58987998,0.040630729,0,80.84613096,0.099543987
12_026,  CUETZALA DEL PROGRESO,GUERRERO,1.071155318,99.74876075,41.34783532,23.32910083,17.81115204,0.567407618
12_027,  CUTZAMALA DE PINZÓN,GUERRERO,43.57743097,95.76273271,17.96040738,19.20404983,40.29842456,3.628205372
12_028,  CHILAPA DE ÁLVAREZ,GUERRERO,2.854985931,97.63518628,8.695768322,7.730012128,75.54255276,0.174019862
12_029,  CHILPANCINGO DE LOS BRAVO,GUERRERO,9.786898185,94.59533408,4.873269383,3.958700831,38.16663937,5.410668783
12_030,  FLORENCIO VILLARREAL,GUERRERO,16.2456946,65.73549649,8.777425707,1.3384893,60.22005448,0.89288535
12_031,  GENERAL CANUTO A. NERI,GUERRERO,0.77186964,99.82342732,8.675125183,3.457850048,49.86449654,1.963214848
12_032,  GENERAL HELIODORO CASTILLO,GUERRERO,0.16824717,99.00869237,0.756065006,0.458275319,52.22551864,2.39684972
12_033,  HUAMUXTITLÁN,GUERRERO,35.78066914,47.72884004,11.12958069,14.37956175,54.09901152,0.03219119
12_034,  HUITZUCO DE LOS FIGUEROA,GUERRERO,19.30368838,99.61030586,26.87758344,16.72893901,47.58554334,0.012495739
12_035,  IGUALA DE LA INDEPENDENCIA,GUERRERO,49.91202346,96.42759602,55.63950128,50.18017102,56.04682882,0.102827319
12_036,  IGUALAPA,GUERRERO,3.852889667,96.1020873,0.462397623,0.13079897,52.72374124,2.080677336
12_037,  IXCATEOPAN DE CUAUHTÉMOC,GUERRERO,1.333333333,99.30849174,28.57250079,6.220572121,20.33050254,2.204858876
12_039,  JUAN R. ESCUDERO,GUERRERO,0.724637681,96.26085272,2.893119194,1.557211165,59.05941244,1.936767904
12_040,  LEONARDO BRAVO,GUERRERO,1.575091575,97.60351014,6.601631912,1.096186211,75.89770573,1.778453513
12_041,  MALINALTEPEC,GUERRERO,0.040908161,98.33383629,0.834188599,0.025159943,89.1223528,1.485321411
12_042,  MÁRTIR DE CUILAPAN,GUERRERO,7.521367521,99.8690722,10.17795414,3.382205355,33.11083384,0.02433158
12_043,  METLATÓNOC,GUERRERO,1.172332943,94.66415868,4.568229585,0.848310911,19.31945334,1.788032656
12_044,  MOCHITLÁN,GUERRERO,26.82236377,94.96368258,10.19586308,3.953682788,36.81986444,1.048444257
12_045,  OLINALÁ ,GUERRERO,3.341687552,99.57536126,7.771965633,7.939533059,23.04449588,1.740886565
12_046,  OMETEPEC,GUERRERO,1.830543933,94.23437976,1.088462528,1.419758797,64.43589898,3.469640687
12_047,  PEDRO ASCENCIO ALQUISIRAS,GUERRERO,1.937984496,99.90800984,13.9500786,0.831612189,26.74433399,1.67260857
12_048,  PETATLÁN,GUERRERO,21.78055191,90.50403644,3.237737445,1.092885998,49.37891384,8.084080261
12_049,  PILCAYA,GUERRERO,24.43133951,84.00972611,41.5520289,25.56535113,31.74643342,1.316230797
12_050,  PUNGARABATO,GUERRERO,58.74049946,76.50059612,13.86418103,4.972723003,51.14063078,6.389603341
12_051,  QUECHULTENANGO,GUERRERO,2.31950343,97.60197649,3.311350156,2.124325188,59.56412893,1.113206449
12_052,  SAN LUIS ACATLÁN,GUERRERO,0.73414558,95.35140934,0.861108342,0.212777572,74.75141705,1.807142876
12_053,  SAN MARCOS,GUERRERO,12.06165158,92.80049137,3.495902348,1.859009778,59.1483828,3.760961014
12_054,  SAN MIGUEL TOTOLAPAN,GUERRERO,22.25850808,94.79043412,20.25245494,16.43645506,49.42488034,1.175265418
12_055,  TAXCO DE ALARCÓN,GUERRERO,2.093484931,97.68606005,25.84840845,17.61578472,46.76224141,1.291734402
12_056,  TECOANAPA,GUERRERO,0.851508814,97.44102089,1.825425526,0.86361714,66.11752525,1.637279395
12_057,  TÉCPAN DE GALEANA,GUERRERO,29.58026961,85.22795727,4.322198215,2.812649901,48.60595184,5.15793323
12_058,  TELOLOAPAN,GUERRERO,6.069054257,99.13549604,20.59981035,9.098530965,35.92815873,1.123151876
12_059,  TEPECOACUILCO DE TRUJANO,GUERRERO,21.82758621,97.29745199,27.23824074,23.98860495,39.66466901,0.299455667
12_060,  TETIPAC,GUERRERO,2.80720339,95.14348137,17.39472642,14.77679043,32.89790177,3.033650659
12_061,  TIXTLA DE GUERRERO,GUERRERO,12.13181686,94.08076429,18.6022133,14.76550964,40.34765787,1.620705443
12_062,  TLACOACHISTLAHUACA,GUERRERO,0.492437566,91.80723933,2.515734325,0.211865958,24.99981628,1.364874503
12_063,  TLACOAPA,GUERRERO,0.111049417,98.03085545,1.978060469,0.606600965,21.96706636,0.045459473
12_064,  TLALCHAPA,GUERRERO,66.49061033,94.80832827,36.05525493,23.28586144,57.96772888,0.358709019
12_065,  TLALIXTAQUILLA DE MALDONADO,GUERRERO,4.08719346,94.44383421,10.26288811,6.469073423,29.80729078,0.009804313
12_066,  TLAPA DE COMONFORT,GUERRERO,2.891566265,95.66474291,12.30716611,6.9466067,31.78804589,0.155961053
12_067,  TLAPEHUALA,GUERRERO,40.25794565,88.72860085,26.67029397,21.34886509,49.96598171,0.30743351
12_068,  LA UNIÓN DE ISIDORO MONTES DE OCA,GUERRERO,32.62032086,91.00543641,3.105817772,0.558737724,45.35850533,3.924106198
12_069,  XALPATLÁHUAC,GUERRERO,0.314630309,98.55626342,2.631475111,0.957747893,37.58352176,0.038666863
12_070,  XOCHIHUEHUETLÁN,GUERRERO,25.24271845,94.84933471,2.663056453,19.46060385,9.207379181,0.300512468
12_071,  XOCHISTLAHUACA,GUERRERO,0.024242424,89.75353918,0.737212747,0.016252486,31.53020907,0.929343048
12_072,  ZAPOTITLÁN TABLAS,GUERRERO,0,99.42925508,6.751448632,1.040591985,91.53395718,0.18306549
12_073,  ZIRÁNDARO,GUERRERO,31.71619163,97.16615584,6.9315684,2.90761517,56.64472635,1.526219624
12_074,  ZITLALA,GUERRERO,0.60298318,99.07031411,28.00791389,41.57161187,68.78004098,0.583653413
12_075,  EDUARDO NERI,GUERRERO,17.90393013,98.57476658,20.61011375,11.62706617,32.72876266,1.291959254
12_076,  ACATEPEC,GUERRERO,0.04432133,99.00878378,9.567130343,0.45210392,77.56213136,0.472695601
12_077,  MARQUELIA,GUERRERO,15.99625819,95.37006062,1.267525273,0.789813763,59.713325,0.241016576
12_078,  COCHOAPA EL GRANDE,GUERRERO,0.110132159,95.88553907,0.429111737,0.015564445,55.01294939,0.670440787
12_079,  JOSÉ JOAQUÍN DE HERRERA,GUERRERO,0.07029877,99.46878245,1.349179603,0.019479925,94.20375201,0.182537324
12_080,  JUCHITÁN,GUERRERO,5.140640155,98.19127961,1.672324016,0.985692248,55.49191894,1.241550453
12_081,  ILIATENCO,GUERRERO,0.069060773,97.33910474,0,0,20.07197553,2.079330477
13_001,  ACATLÁN,HIDALGO,67.80929866,72.46472911,26.26346612,10.76239332,62.58457896,0.182166222
13_002,  ACAXOCHITLÁN,HIDALGO,10.9798129,98.66352361,9.195606133,2.441909954,48.92396186,8.607441222
13_003,  ACTOPAN,HIDALGO,60.47176555,65.32531961,4.909768461,5.461573478,45.51728068,3.009603966
13_004,  AGUA BLANCA DE ITURBIDE,HIDALGO,5.869565217,99.00822664,26.53011609,2.633526516,36.28389471,11.11203378
13_005,  AJACUBA,HIDALGO,95.12820513,45.67479288,26.71385683,14.59813528,54.76564192,0.141947715
13_006,  ALFAJAYUCAN,HIDALGO,59.61716579,32.64308237,5.47632296,3.987521955,36.94817529,3.848022667
13_007,  ALMOLOYA,HIDALGO,56.95986336,99.30305458,52.96632812,8.818069336,50.61576101,6.496378003
13_008,  APAN,HIDALGO,71.35348226,99.78268633,67.33325607,19.66678221,69.14714982,0.005040036
13_009,  EL ARENAL,HIDALGO,60.64434618,84.77433171,7.822254317,2.969483422,47.62293221,1.366938115
13_010,  ATITALAQUIA,HIDALGO,96.05173587,7.587082868,34.85701089,29.18440399,81.4533368,0.049763233
13_011,  ATLAPEXCO,HIDALGO,2.00959808,99.99094795,0.597616414,0.168006068,45.09035894,0.70342692
13_012,  ATOTONILCO EL GRANDE,HIDALGO,11.5015015,92.48419147,24.16023887,11.54987945,45.27843754,0.384192877
13_013,  ATOTONILCO DE TULA,HIDALGO,87.78705637,68.2930484,17.10709222,13.66921401,74.34483394,0.025602425
13_014,  CALNALI,HIDALGO,0.117508813,97.98468821,0.516521766,0.900235773,45.64716158,2.922066937
13_015,  CARDONAL,HIDALGO,39.70049917,89.99366304,0.626014615,0.256284888,34.31563435,4.632404436
13_016,  CUAUTEPEC DE HINOJOSA,HIDALGO,28.76033058,96.28416981,31.99974096,11.88046924,57.43325928,1.520291427
